Open,Volume,Close
10599.19043,1104900000,10559.23047
10559.23047,1074630000,10397.29004
10396.90039,1063080000,10447.37012
10447.69043,1202300000,10678.55957
10678.41016,930590000,10641.94043
10641.87012,1421450000,10419.58984
10420.21973,1237590000,10568.7002
10569.5,1156200000,10292.30957
10292.9502,1361530000,10287.33984
10287.41992,1300310000,10215.21973
10216.11035,1550130000,10402.76953
10403.16992,1297010000,10530.75977
10531.24023,1446040000,10686.04004
10686.59961,1176690000,10766.33008
10766.33008,1390200000,10931.62012
10932.74023,920670000,10877.50977
10876.9502,1244140000,10778.58008
10778.66016,1237680000,10875.58984
10875.50977,1636220000,10883.26953
10883.75,1199680000,10717.5
10718.29981,678450000,10959.30957
10959.46973,1117090000,10959.87012
10957.87012,1285110000,10667.38965
10668.75,1503060000,10907.20996
10908.49023,1953890000,10793.62012
10793.29981,1687430000,10919.04981
10915.20996,1562910000,11115.32031
11115.48047,1482380000,11061.84961
11062.80957,1125370000,11021.58984
11022.46973,1504710000,11076.33984
11067.61035,1377720000,11279.65039
11278.92969,1564300000,11279.96973
11280.12988,1455410000,11109.32031
11113,1372100000,11120.04004
11119.87988,1272240000,11137.65039
11137.33008,916920000,11347.4502
11346.80957,1503180000,11367.13965
11367.78027,1891680000,11577.74023
11576.37012,1754780000,11380.99023
11380.42969,1501450000,11144.05957
11143.41992,1830980000,11278.61035
11277.25,1658460000,11247.87012
11247.54981,1178710000,10891.91992
10892,1689430000,11014.54981
11014.87012,1838130000,10989.08984
10990.29004,1432790000,11150.21973
11149.33984,1435520000,11090.66992
11091.70996,861360000,10739.34961
10739.34961,1413050000,10868.37988
10868.7002,1653440000,11219.7002
11218.90039,1394640000,11240.34961
11239.46973,1077050000,11088.03027
11089.07031,1040640000,11381.46973
11380.66992,1159430000,11284.04981
11285.33008,901230000,11464.15039
11461.83008,884500000,11392.11035
11389.87012,751270000,11560.76953
11559.96973,1236720000,11508.09961
11509.29981,1037800000,11679.07031
11678.99023,1301090000,11850.20996
11849.55957,1206970000,11960.50977
11961.30957,1247300000,12002.37012
12116.50977,1428510000,12090.25977
12089.13965,1299390000,11986.04004
11985.16016,1149250000,12108.42969
12097.7002,1166080000,12342.55957
12340.70996,1216650000,12280.16992
12279.12988,700990000,12194.12988
12195.57031,1248940000,12307.49023
12306.20996,1216780000,12445.51953
12446.24023,1347160000,12343.21973
12341.94043,999800000,12463.15039
12459.54004,542160000,12398.00977
